kernel,M,N,K,latency_us,tflops,cublas_ratio
mma_ptx,128,4096,4096,615.424011,6.97887508,0.347798799
mma_ptx,512,4096,4096,2394.08032,7.17597861,0.290365957
mma_ptx,1024,4096,4096,4742.38281,7.24524774,0.315653855
mma_ptx,2048,4096,4096,9176.98535,7.48824087,0.301770106
mma_ptx,4096,4096,4096,18891.8438,7.27504183,0.277087195
mma_ptx,8192,4096,4096,37744.5039,7.28259425,0.269345351
