kernel,M,N,K,latency_us,tflops,cublas_ratio
wmma_async,128,4096,4096,537.224487,7.99473478,0.43052293
wmma_async,512,4096,4096,1936.21326,8.87292199,0.379954297
wmma_async,1024,4096,4096,3796.14282,9.05122383,0.411167123
wmma_async,2048,4096,4096,7568.58838,9.07956323,0.369240924
wmma_async,4096,4096,4096,14464.5127,9.50180323,0.360086387
wmma_async,8192,4096,4096,29521.1152,9.31123045,0.360418003
